audit_tags,code,expire_date,fill_reason,order_id,parameter_set_id,setup_id,signal_date,status,tail_path
[],002837,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6488d1cef6ac89fd9fbf,s6ps-71bdb4dbb9c5c096,s6setup-1e83c9645327965425f1,2025-09-11,CANCELLED,BOX
[],002891,2025-06-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-dd393598b1a15518cf02,s6ps-71bdb4dbb9c5c096,s6setup-0ac0915778e79dd63ff5,2025-06-03,CANCELLED,BOX
[],002916,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6558e798b51aed403983,s6ps-71bdb4dbb9c5c096,s6setup-c757cc2e63e23d207547,2025-09-30,CANCELLED,ORIGINAL
[],002922,2025-11-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9e61e537cb6e73d076da,s6ps-71bdb4dbb9c5c096,s6setup-5c9ccba6d50768351f6a,2025-10-29,CANCELLED,BOX
[],002941,2025-11-04,FILLED_FROZEN_PLAN,s6order-164d16b737f9dbf441c6,s6ps-71bdb4dbb9c5c096,s6setup-a756fa7434d035f41ef2,2025-10-30,FILLED,BOTH
[],002941,2025-11-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ab79c3d285575acff633,s6ps-71bdb4dbb9c5c096,s6setup-27cf3afa7248c557fbd4,2025-10-31,CANCELLED,BOX
[],002941,2025-11-06,FILLED_FROZEN_PLAN,s6order-796c56e693bd15a2b8f8,s6ps-71bdb4dbb9c5c096,s6setup-62af70ba5de083ee7e01,2025-11-03,FILLED,BOTH
[],003021,2025-10-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-785785a7888fdf35131f,s6ps-71bdb4dbb9c5c096,s6setup-76de445130f699f825ae,2025-09-29,CANCELLED,BOX
[],003021,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b8d6f7e0b9738e708406,s6ps-71bdb4dbb9c5c096,s6setup-eca32ec6c0c56d8591fe,2025-10-09,CANCELLED,BOX
[],003031,2025-12-31,EXPIRED_NO_FILL,s6order-0c5ecd2be91c72c5d26b,s6ps-71bdb4dbb9c5c096,s6setup-287e1554ddbcee7bde07,2025-12-31,EXPIRED_NO_FILL,BOX
[],300001,2025-10-31,FILLED_FROZEN_PLAN,s6order-84a324be2fb4629d17b1,s6ps-71bdb4dbb9c5c096,s6setup-8e6c71012fb3d3d76322,2025-10-28,FILLED,BOX
[],300007,2025-03-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-27ce569283b7dc8fdb2c,s6ps-71bdb4dbb9c5c096,s6setup-c6f59562fc29e1b7aa0f,2025-03-17,CANCELLED,BOX
[],300007,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6c8509a66209f5e6c93d,s6ps-71bdb4dbb9c5c096,s6setup-4f7fa1af5e31b7da1c19,2025-09-30,CANCELLED,BOX
[],300007,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5b385a74ccc1c297ba07,s6ps-71bdb4dbb9c5c096,s6setup-eba4cf7be83b461c8a78,2025-10-09,CANCELLED,BOX
[],300008,2024-11-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3d224f2af30a50a849f4,s6ps-71bdb4dbb9c5c096,s6setup-6690c342fe613eb7b44d,2024-11-13,CANCELLED,BOTH
[],300009,2025-08-26,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1d92c1182ae4f64ff05f,s6ps-71bdb4dbb9c5c096,s6setup-e822d252fbe929dbab7c,2025-08-21,CANCELLED,BOTH
[],300009,2025-08-27,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-34f561fb8dedcf2db8ca,s6ps-71bdb4dbb9c5c096,s6setup-4b7e618c466bd6bf1a49,2025-08-22,CANCELLED,BOX
[],300009,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-402c4de7a3f647008b25,s6ps-71bdb4dbb9c5c096,s6setup-27cd675ceb73a6f3bdc8,2025-08-25,CANCELLED,BOX
[],300009,2025-08-29,FILLED_FROZEN_PLAN,s6order-ab7c3eb876dc31bd480c,s6ps-71bdb4dbb9c5c096,s6setup-3e11a9b6b498022e3e3b,2025-08-26,FILLED,BOX
[],300035,2025-03-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-c7ad39f9b1bf4cbea8c0,s6ps-71bdb4dbb9c5c096,s6setup-95075d250f58d4cb96eb,2025-03-17,CANCELLED,BOX
[],300035,2025-03-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ba3cfcbe6b86a0c15940,s6ps-71bdb4dbb9c5c096,s6setup-3c5e0aed12a341c184e7,2025-03-25,CANCELLED,BOX
[],300035,2025-09-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2d481fca91e09a21bc9e,s6ps-71bdb4dbb9c5c096,s6setup-05c1b4d829f66812bd4e,2025-09-22,CANCELLED,BOTH
[],300043,2025-07-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5a9f93dfde62d090aba2,s6ps-71bdb4dbb9c5c096,s6setup-f6a7f5890555cf3a6d76,2025-06-30,CANCELLED,BOTH
[],300046,2024-11-15,FILLED_FROZEN_PLAN,s6order-60c59ce82f3a02d559c1,s6ps-71bdb4dbb9c5c096,s6setup-80d778573b45a6448eaf,2024-11-12,FILLED,ORIGINAL
[],300047,2025-06-05,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6387afabc4b58a7da2f0,s6ps-71bdb4dbb9c5c096,s6setup-205764369053b53f46ce,2025-05-30,CANCELLED,BOX
[],300061,2024-11-14,FILLED_FROZEN_PLAN,s6order-18cb247b3a9cd000e5e6,s6ps-71bdb4dbb9c5c096,s6setup-da799d9c466c9a1bd1c9,2024-11-11,FILLED,ORIGINAL
[],300073,2025-10-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6556fb32929b023eda2b,s6ps-71bdb4dbb9c5c096,s6setup-20517d0e7a512fd83e92,2025-10-17,CANCELLED,BOTH
[],300073,2025-10-23,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-51dc9ff96945a0d14196,s6ps-71bdb4dbb9c5c096,s6setup-6aaf4bd6d838fdf1316e,2025-10-20,CANCELLED,BOTH
[],300073,2025-10-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-893a35d9dfe3e59a1af9,s6ps-71bdb4dbb9c5c096,s6setup-b462b4d77066b05af091,2025-10-21,CANCELLED,BOTH
[],300102,2024-11-15,FILLED_FROZEN_PLAN,s6order-bf65fc9fa834b2ff9679,s6ps-71bdb4dbb9c5c096,s6setup-5c64756c89da797ce137,2024-11-12,FILLED,BOX
[],300113,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-de5c0a1ce8244b12cbcc,s6ps-71bdb4dbb9c5c096,s6setup-2c76e99aa1035f5e855a,2025-09-11,CANCELLED,ORIGINAL
[],300127,2025-11-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2950d0f73ba2dfa251ae,s6ps-71bdb4dbb9c5c096,s6setup-dc92fe3a0f3482c354f1,2025-10-29,CANCELLED,BOX
[],300131,2025-12-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-13e11031221fada12d5e,s6ps-71bdb4dbb9c5c096,s6setup-447cb6fa7b373adb8810,2025-12-19,CANCELLED,BOX
[],300136,2025-11-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b87b32e6ea07fd79da39,s6ps-71bdb4dbb9c5c096,s6setup-4117735c3afe45d20380,2025-11-12,CANCELLED,BOX
[],300149,2025-08-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d929d3ca9c50fb9b19eb,s6ps-71bdb4dbb9c5c096,s6setup-14e2fd006350f69eb194,2025-08-13,CANCELLED,BOX
[],300153,2025-01-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-48f90a3aedf030e912e7,s6ps-71bdb4dbb9c5c096,s6setup-0a4db8a473032dbd1ffb,2025-01-14,CANCELLED,BOX
[],300179,2025-11-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-58ac588cc18124e9bfc6,s6ps-71bdb4dbb9c5c096,s6setup-9558daf0ee21fcc071b8,2025-11-05,CANCELLED,BOX
[],300179,2025-11-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-96b7eb8f5a5b39fa6c39,s6ps-71bdb4dbb9c5c096,s6setup-26d0c32d83cb8c011635,2025-11-06,CANCELLED,BOX
[],300179,2025-11-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e4f689a1a9240d4ba5f7,s6ps-71bdb4dbb9c5c096,s6setup-e0c1e5ba70b875138868,2025-11-07,CANCELLED,BOX
[],300180,2025-07-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5304c4adf0ab78f8c31c,s6ps-71bdb4dbb9c5c096,s6setup-3df680df65206ff003c0,2025-07-04,CANCELLED,BOX
[],300182,2024-12-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-33865efe5a616ef127b6,s6ps-71bdb4dbb9c5c096,s6setup-d2c15ade4641dee97cba,2024-12-20,CANCELLED,BOX
[],300183,2025-03-25,FILLED_FROZEN_PLAN,s6order-780b801161cfad924241,s6ps-71bdb4dbb9c5c096,s6setup-314c58c296b156d1537c,2025-03-20,FILLED,BOX
[],300199,2025-07-02,FILLED_FROZEN_PLAN,s6order-87bbfecdf7d6edecbbed,s6ps-71bdb4dbb9c5c096,s6setup-98b6d5982ad98654f26b,2025-06-27,FILLED,BOTH
[],300199,2025-07-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6ce8bcf296592b5978c4,s6ps-71bdb4dbb9c5c096,s6setup-95eb8d6782437a290e25,2025-06-30,CANCELLED,BOX
[],300204,2025-06-30,FILLED_FROZEN_PLAN,s6order-d38b8acb820e9b569822,s6ps-71bdb4dbb9c5c096,s6setup-9c182d59a5d74d9b9c2f,2025-06-25,FILLED,BOX
[],300222,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ca227bc669d618b1bf70,s6ps-71bdb4dbb9c5c096,s6setup-6f0d1255bc10d57b5fc4,2025-09-11,CANCELLED,BOTH
[],300256,2024-11-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-380380caad60b330db75,s6ps-71bdb4dbb9c5c096,s6setup-f5234fdcb28fc48d4666,2024-11-14,CANCELLED,BOX
[],300258,2025-04-02,FILLED_FROZEN_PLAN,s6order-708928836e2d99f69ded,s6ps-71bdb4dbb9c5c096,s6setup-067f3d614b1a9b2ca067,2025-03-28,FILLED,BOX
[],300274,2025-10-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f1f3d4e35ffbcc741da8,s6ps-71bdb4dbb9c5c096,s6setup-97855adfeab9799975d5,2025-10-24,CANCELLED,BOX
[],300274,2025-10-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ee1fd2fc9176d3790169,s6ps-71bdb4dbb9c5c096,s6setup-841adec985386bc091fb,2025-10-27,CANCELLED,BOX
[],300284,2024-11-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5f260115953fa1ee6ed2,s6ps-71bdb4dbb9c5c096,s6setup-c755ba4efb03e1e282b2,2024-11-11,CANCELLED,BOTH
[],300293,2024-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-36e143868d1e347c138d,s6ps-71bdb4dbb9c5c096,s6setup-9bd84923404891e10b11,2024-10-28,CANCELLED,BOX
[],300293,2024-11-01,FILLED_FROZEN_PLAN,s6order-6719d1e86bd2f0940f2c,s6ps-71bdb4dbb9c5c096,s6setup-2f57feeea609bcb0e16b,2024-10-29,FILLED,BOX
[],300293,2025-07-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a4d0884566583f1b5864,s6ps-71bdb4dbb9c5c096,s6setup-2c01acb7c2b4c647169a,2025-07-17,CANCELLED,BOX
[],300299,2025-07-02,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5bf8c9bc39cd34c26762,s6ps-71bdb4dbb9c5c096,s6setup-fe57ace2f3bd9f89704c,2025-06-27,CANCELLED,BOTH
[],300303,2024-11-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6c2daad88605f4e01a25,s6ps-71bdb4dbb9c5c096,s6setup-8d18e25c70b3309229cb,2024-11-08,CANCELLED,ORIGINAL
[],300307,2025-03-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d5c5e929ca43fd9d6878,s6ps-71bdb4dbb9c5c096,s6setup-5578ad8289ff4165fed9,2025-03-06,CANCELLED,ORIGINAL
[],300307,2025-03-17,FILLED_FROZEN_PLAN,s6order-8e491bbd220c1645897d,s6ps-71bdb4dbb9c5c096,s6setup-c4931d99b7cb67258402,2025-03-12,FILLED,BOX
[],300308,2025-11-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-68291eda42f9f3844151,s6ps-71bdb4dbb9c5c096,s6setup-988348ddc9d2061c5eda,2025-11-10,CANCELLED,BOTH
[],300322,2025-09-01,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-375b196cd7800500510d,s6ps-71bdb4dbb9c5c096,s6setup-e9a0df59c2144700236e,2025-08-27,CANCELLED,BOX
[],300353,2025-05-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7cca12ace39c16918773,s6ps-71bdb4dbb9c5c096,s6setup-ca9f5bb3325d84899bbd,2025-05-19,CANCELLED,BOX
[],300370,2024-12-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9addf65c54e0751a35a9,s6ps-71bdb4dbb9c5c096,s6setup-407f2bb2aee712d9378a,2024-12-19,CANCELLED,BOX
[],300377,2024-12-18,FILLED_FROZEN_PLAN,s6order-cda61b82e9b73371d93f,s6ps-71bdb4dbb9c5c096,s6setup-861e18604179a7947c08,2024-12-13,FILLED,BOX
[],300386,2025-07-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1e85d3e40374e1d2c1c3,s6ps-71bdb4dbb9c5c096,s6setup-3cbfa8d687c8a76f1b76,2025-07-07,CANCELLED,BOX
[],300390,2025-12-09,FILLED_FROZEN_PLAN,s6order-655e18b15e037c8fee40,s6ps-71bdb4dbb9c5c096,s6setup-febba4e8286185632756,2025-12-04,FILLED,BOX
[],300394,2024-03-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-15ef1e32d50180f788d6,s6ps-71bdb4dbb9c5c096,s6setup-7687783fc1ceab496693,2024-03-25,CANCELLED,BOTH
[],300394,2024-04-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-079c17d96c408f469cf8,s6ps-71bdb4dbb9c5c096,s6setup-df908d0647d998618fbb,2024-04-08,CANCELLED,BOX
[],300395,2025-08-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a5966af8572230bf316a,s6ps-71bdb4dbb9c5c096,s6setup-57bcd605c67faf9172c7,2025-08-12,CANCELLED,BOX
[],300400,2025-09-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b586def9de8286104536,s6ps-71bdb4dbb9c5c096,s6setup-12ed8f7107d379d1aee8,2025-08-29,CANCELLED,BOTH
[],300433,2024-11-01,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e3525a7394fbb8ef6baa,s6ps-71bdb4dbb9c5c096,s6setup-ce55436529fac87c0148,2024-10-29,CANCELLED,BOX
[],300433,2025-02-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7372e75c836e733dc713,s6ps-71bdb4dbb9c5c096,s6setup-1cb2d12993de1176da44,2025-02-14,CANCELLED,BOTH
[],300450,2025-07-11,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a93416ef1c3e636aa69d,s6ps-71bdb4dbb9c5c096,s6setup-613041f8e3c46ae81d56,2025-07-08,CANCELLED,BOX
[],300450,2025-07-14,FILLED_FROZEN_PLAN,s6order-39898fbf5f1c4c29fcea,s6ps-71bdb4dbb9c5c096,s6setup-adf6c601c300982c2d25,2025-07-09,FILLED,BOX
[],300450,2025-07-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-1b1737f8a72cf4058f87,s6ps-71bdb4dbb9c5c096,s6setup-8edb434a42da7c81c7d1,2025-07-10,CANCELLED,BOX
[],300454,2025-11-20,FILLED_FROZEN_PLAN,s6order-236335959d39beb54416,s6ps-71bdb4dbb9c5c096,s6setup-1bff905e3d72741ea32a,2025-11-17,FILLED,BOX
[],300454,2025-11-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4d08b76a63ab0dae3205,s6ps-71bdb4dbb9c5c096,s6setup-cd40f11933069d604ab4,2025-11-18,CANCELLED,BOX
[],300457,2025-07-10,FILLED_FROZEN_PLAN,s6order-9c0ad7070dee7afbb699,s6ps-71bdb4dbb9c5c096,s6setup-299bd8ef7828db0ae0df,2025-07-07,FILLED,BOX
[],300465,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-48c004a26e2ef3fca39c,s6ps-71bdb4dbb9c5c096,s6setup-61c5d78719f9d5af5af6,2025-09-15,CANCELLED,BOX
[],300465,2025-09-23,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8d42e6ed12506d503a0c,s6ps-71bdb4dbb9c5c096,s6setup-f5b3da7578ea5fcbc3c4,2025-09-18,CANCELLED,BOX
[],300468,2025-07-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-241d49281f9626972715,s6ps-71bdb4dbb9c5c096,s6setup-b5f3c1335eb3444dbfc4,2025-07-07,CANCELLED,BOX
[],300469,2025-10-13,FILLED_FROZEN_PLAN,s6order-91768c5f3f2616749d68,s6ps-71bdb4dbb9c5c096,s6setup-9b076a7334c850f93fd0,2025-09-30,FILLED,BOX
[],300473,2025-03-20,FILLED_FROZEN_PLAN,s6order-f8eed81d785dbce40d0e,s6ps-71bdb4dbb9c5c096,s6setup-4269b9bb4f194278f827,2025-03-17,FILLED,BOX
[],300473,2025-03-21,FILLED_FROZEN_PLAN,s6order-28046c63c4ef4168b0a4,s6ps-71bdb4dbb9c5c096,s6setup-18307867e16b3953aa40,2025-03-18,FILLED,BOX
[],300476,2025-08-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0313a376c3af6ba2440b,s6ps-71bdb4dbb9c5c096,s6setup-3a514f007a046a076145,2025-08-07,CANCELLED,BOTH
[],300496,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-09c71dbdb58c344d1b7d,s6ps-71bdb4dbb9c5c096,s6setup-adf2becea4c62e0dcfcb,2025-09-11,CANCELLED,BOX
[],300496,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-bc8a29de2bb0c178e673,s6ps-71bdb4dbb9c5c096,s6setup-63a5cade216ef8e0a9ba,2025-09-12,CANCELLED,BOX
[],300502,2025-08-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-554943fbafd5253173f3,s6ps-71bdb4dbb9c5c096,s6setup-8b8605ce917d1a57ea59,2025-08-07,CANCELLED,BOTH
[],300502,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ee310beba2f4e7b2fc53,s6ps-71bdb4dbb9c5c096,s6setup-ef7f9db89c8c8a5b9a14,2025-08-08,CANCELLED,BOTH
[],300502,2025-08-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3fc19a57e2cbc92ceade,s6ps-71bdb4dbb9c5c096,s6setup-b44173ceca2474226f7e,2025-08-11,CANCELLED,BOX
[],300502,2025-12-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5c1b1ae5741fcf773dad,s6ps-71bdb4dbb9c5c096,s6setup-0380d67ff019d0cabadd,2025-12-24,CANCELLED,BOX
[],300502,2025-12-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6eb8bd60e1300e665b8f,s6ps-71bdb4dbb9c5c096,s6setup-d0756c36d764792175ea,2025-12-25,CANCELLED,BOTH
[],300502,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-352f077db24af85b7742,s6ps-71bdb4dbb9c5c096,s6setup-e9c5dc29a23bf65f1cc5,2025-12-26,CANCELLED,BOX
[],300502,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-dbd21418ba4448136406,s6ps-71bdb4dbb9c5c096,s6setup-ca599d86b768b8b09c65,2025-12-29,CANCELLED,BOX
[],300502,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9d8715e90a8abf11f1ef,s6ps-71bdb4dbb9c5c096,s6setup-48005534497e2d6e8304,2025-12-30,CANCELLED,BOX
[],300503,2024-12-31,FILLED_FROZEN_PLAN,s6order-8aaf0a4bb36c47b7068f,s6ps-71bdb4dbb9c5c096,s6setup-4be758aa7cd2b076adfe,2024-12-26,FILLED,BOX
[],300503,2025-03-20,FILLED_FROZEN_PLAN,s6order-1b31a6bb9a77741ef2df,s6ps-71bdb4dbb9c5c096,s6setup-b365884df694ce2f0407,2025-03-17,FILLED,BOX
[],300503,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d98f522e9a962c777e9f,s6ps-71bdb4dbb9c5c096,s6setup-dee8f20edaf2344d5bc5,2025-09-11,CANCELLED,ORIGINAL
[],300503,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-44fa7bf7219722f8cbce,s6ps-71bdb4dbb9c5c096,s6setup-e3bb9aaec454e28f57b7,2025-09-12,CANCELLED,BOTH
[],300507,2025-10-23,FILLED_FROZEN_PLAN,s6order-4cf44e0934f2ab87f88b,s6ps-71bdb4dbb9c5c096,s6setup-3aa58fbead45c91c50b2,2025-10-20,FILLED,BOX
[],300507,2025-10-24,FILLED_FROZEN_PLAN,s6order-954fffb9e053b2c0f327,s6ps-71bdb4dbb9c5c096,s6setup-f26a8499b91549be5903,2025-10-21,FILLED,BOX
[],300520,2025-11-20,FILLED_FROZEN_PLAN,s6order-0643c3c2eec6b7ff3fa1,s6ps-71bdb4dbb9c5c096,s6setup-db0db0e777752f50b52f,2025-11-17,FILLED,BOX
[],300533,2025-07-28,FILLED_FROZEN_PLAN,s6order-ad34f8ec906604bb28ac,s6ps-71bdb4dbb9c5c096,s6setup-d305e702383d30689c52,2025-07-23,FILLED,BOX
[],300539,2025-10-28,FILLED_FROZEN_PLAN,s6order-5f50c811cc60c01384d4,s6ps-71bdb4dbb9c5c096,s6setup-99d7bb8dad8b230a03d0,2025-10-23,FILLED,BOX
[],300539,2025-10-29,FILLED_FROZEN_PLAN,s6order-4787062ee737885a027d,s6ps-71bdb4dbb9c5c096,s6setup-a5a86bfd984507ceb868,2025-10-24,FILLED,BOX
[],300552,2024-07-02,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b6ede27ec4fbc6ef496a,s6ps-71bdb4dbb9c5c096,s6setup-05e745ce4e00e98baaf2,2024-06-27,CANCELLED,BOX
[],300568,2025-09-30,FILLED_FROZEN_PLAN,s6order-091a7443bc13ecd13b12,s6ps-71bdb4dbb9c5c096,s6setup-264b4fa1922eeea044ab,2025-09-25,FILLED,BOX
[],300576,2025-12-30,FILLED_FROZEN_PLAN,s6order-664910d916a36b6a3527,s6ps-71bdb4dbb9c5c096,s6setup-15d1643207f1e91ff9b0,2025-12-25,FILLED,BOX
[],300581,2025-08-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-2b714797de0a2345102c,s6ps-71bdb4dbb9c5c096,s6setup-8764343d809f6e381476,2025-08-20,CANCELLED,BOX
[],300600,2025-08-27,FILLED_FROZEN_PLAN,s6order-e681c923eb743f44a6dd,s6ps-71bdb4dbb9c5c096,s6setup-505fdc69398e03985840,2025-08-22,FILLED,BOX
[],300603,2025-03-11,FILLED_FROZEN_PLAN,s6order-7a0458e05d266e5477b8,s6ps-71bdb4dbb9c5c096,s6setup-e4b882cc76f264f60fa3,2025-03-06,FILLED,BOX
[],300604,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8bf5d51f953dd7ed64b9,s6ps-71bdb4dbb9c5c096,s6setup-c2d763f154d5a3e7bd51,2025-09-11,CANCELLED,BOX
[],300604,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e6d3096a0879a97a587d,s6ps-71bdb4dbb9c5c096,s6setup-fbd5a788ad18d78c7821,2025-09-15,CANCELLED,BOX
[],300604,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-01fcc9ca19f0b1b1d1bc,s6ps-71bdb4dbb9c5c096,s6setup-541f126d80173b7eb722,2025-09-16,CANCELLED,BOTH
[],300604,2025-10-24,FILLED_FROZEN_PLAN,s6order-4d6a5757161bf9746007,s6ps-71bdb4dbb9c5c096,s6setup-de80a953d02eacc30e5d,2025-10-21,FILLED,BOX
[],300604,2025-10-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0c5b6b6f773f5e7db98e,s6ps-71bdb4dbb9c5c096,s6setup-4151d272f01653b16d89,2025-10-24,CANCELLED,BOX
[],300619,2025-09-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-421faaa2c06745699c20,s6ps-71bdb4dbb9c5c096,s6setup-922230b3e37111fd7d82,2025-09-25,CANCELLED,BOX
[],300620,2025-12-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0519de704e205b3a156e,s6ps-71bdb4dbb9c5c096,s6setup-6da27825b7ecf0774d0d,2025-12-19,CANCELLED,BOX
[],300622,2024-12-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b5bf63c7bb91b8eaf005,s6ps-71bdb4dbb9c5c096,s6setup-0016297a5a560bad3b35,2024-12-04,CANCELLED,BOX
[],300624,2025-08-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ece80e72b62d104890ca,s6ps-71bdb4dbb9c5c096,s6setup-86939aed6019ecd58172,2025-08-18,CANCELLED,BOX
[],300644,2025-08-26,FILLED_FROZEN_PLAN,s6order-7602af31b1b8c16aa016,s6ps-71bdb4dbb9c5c096,s6setup-0ad2951473f2b0d260d8,2025-08-21,FILLED,BOX
[],300660,2024-12-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8e929e9288e28be4b8c0,s6ps-71bdb4dbb9c5c096,s6setup-04ef634a8a882f10d1b6,2024-12-20,CANCELLED,BOX
[],300660,2024-12-30,FILLED_FROZEN_PLAN,s6order-a7aea42b3d712503dbd1,s6ps-71bdb4dbb9c5c096,s6setup-82318e9097d5e2ae5a75,2024-12-25,FILLED,BOX
[],300660,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-145155cfd05aa076c879,s6ps-71bdb4dbb9c5c096,s6setup-0e6ccbcbcebf1b5b283a,2025-10-09,CANCELLED,BOX
[],300666,2025-10-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b7211cb4d98d129d9e5b,s6ps-71bdb4dbb9c5c096,s6setup-36c375b3c156d1fb248e,2025-10-27,CANCELLED,BOX
[],300677,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3bdbf4c0988ff040ca3d,s6ps-71bdb4dbb9c5c096,s6setup-df4ae981180f5c5a8c07,2025-08-25,CANCELLED,BOTH
[],300680,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8d1b4726cfa2dbddf309,s6ps-71bdb4dbb9c5c096,s6setup-31e9deb4faca4adbd7fb,2025-10-09,CANCELLED,BOX
[],300688,2025-03-03,FILLED_FROZEN_PLAN,s6order-73003d9290e0b615a1ac,s6ps-71bdb4dbb9c5c096,s6setup-e033b3efa568999559ce,2025-02-26,FILLED,BOX
