audit_tags,code,expire_date,fill_reason,order_id,parameter_set_id,setup_id,signal_date,status,tail_path
[],000630,2025-10-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-63b6824ba541af820ed8,s6ps-302e3a382d956a99,s6setup-610080e5ba770bebdb5b,2025-10-24,CANCELLED,ORIGINAL
[],000630,2025-10-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-3a29799500da91cf4ad6,s6ps-302e3a382d956a99,s6setup-60d6fd6b2c2cbebf8e4f,2025-10-27,CANCELLED,ORIGINAL
[],000766,2025-07-04,FILLED_FROZEN_PLAN,s6order-d7f7bad1d5e9a5c32990,s6ps-302e3a382d956a99,s6setup-abc124a8ca7cf046a1b1,2025-07-01,FILLED,BOX
[],000777,2024-05-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-49ad4c6a560603b6f700,s6ps-302e3a382d956a99,s6setup-e8d29abdf82f10859d35,2024-05-13,CANCELLED,ORIGINAL
[],000829,2024-11-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-895d2a7d5e02b9def08b,s6ps-302e3a382d956a99,s6setup-085cfe806f3931768d77,2024-11-14,CANCELLED,ORIGINAL
[],000859,2025-06-12,FILLED_FROZEN_PLAN,s6order-43ae3c3cf77f524a5e72,s6ps-302e3a382d956a99,s6setup-828e8f580919d0182d35,2025-06-09,FILLED,ORIGINAL
[],000887,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-666cf2be429f8e813023,s6ps-302e3a382d956a99,s6setup-713d8c6af9bd6e72126e,2025-09-11,CANCELLED,ORIGINAL
[],000901,2025-09-02,FILLED_FROZEN_PLAN,s6order-eb4d27e0551b72ed2168,s6ps-302e3a382d956a99,s6setup-a5af3481b58184abfee7,2025-08-28,FILLED,ORIGINAL
[],000932,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-7c18c4b99b5bcb833c26,s6ps-302e3a382d956a99,s6setup-e112473ba7fccbb736ed,2025-08-08,CANCELLED,ORIGINAL
[],000948,2025-03-14,FILLED_FROZEN_PLAN,s6order-308860ff467954540db7,s6ps-302e3a382d956a99,s6setup-f3248b6185008172b7e7,2025-03-11,FILLED,ORIGINAL
[],000989,2025-08-06,FILLED_FROZEN_PLAN,s6order-6e4b334abd246ee6d904,s6ps-302e3a382d956a99,s6setup-d71494a0ad33658203ce,2025-08-01,FILLED,BOX
[],001267,2025-12-31,FILLED_FROZEN_PLAN,s6order-01dd71c13e9bd5ad04af,s6ps-302e3a382d956a99,s6setup-f78ca79d8d4e27cb2f00,2025-12-29,FILLED,ORIGINAL
[],001267,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-058dfc795a72bf1c3675,s6ps-302e3a382d956a99,s6setup-2846269beb9f105e010e,2025-12-30,CANCELLED,ORIGINAL
[],002036,2025-03-10,FILLED_FROZEN_PLAN,s6order-fc8eaa92df8867a84bf9,s6ps-302e3a382d956a99,s6setup-cfc0e0c32a83cacd1e5f,2025-03-05,FILLED,BOX
[],002048,2025-07-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-93c23243af10ac325c1c,s6ps-302e3a382d956a99,s6setup-c9efe14f5628e491f37c,2025-07-24,CANCELLED,ORIGINAL
[],002062,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0cd9c57260ea88972591,s6ps-302e3a382d956a99,s6setup-84f992301aabeed207c7,2025-09-15,CANCELLED,ORIGINAL
[],002121,2025-08-06,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6172866f204f7c9e6e01,s6ps-302e3a382d956a99,s6setup-7c504b256b2719dc9fca,2025-08-01,CANCELLED,ORIGINAL
[],002145,2025-09-19,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f705feeb1edcd26e6516,s6ps-302e3a382d956a99,s6setup-210435759717121ea6b4,2025-09-16,CANCELLED,ORIGINAL
[],002156,2025-10-29,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ba37db00144f9c8b5d6b,s6ps-302e3a382d956a99,s6setup-7509cf0e7b3aea892a22,2025-10-24,CANCELLED,ORIGINAL
[],002167,2025-08-12,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-56483034be3f54bc3bcf,s6ps-302e3a382d956a99,s6setup-2db78dd56c59ceb70947,2025-08-07,CANCELLED,ORIGINAL
[],002171,2025-11-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b09f099355e714aea663,s6ps-302e3a382d956a99,s6setup-d1f1a0f12a210c1396a4,2025-11-11,CANCELLED,BOX
[],002176,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-16a92757d36398616963,s6ps-302e3a382d956a99,s6setup-6b6ff969af11dd8937ab,2025-09-30,CANCELLED,ORIGINAL
[],002210,2025-10-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8f8c53db8f8a3c4139da,s6ps-302e3a382d956a99,s6setup-bac184aad9eefd2901f1,2025-10-17,CANCELLED,ORIGINAL
[],002212,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-50059ab2603cbc809b81,s6ps-302e3a382d956a99,s6setup-cb666c3d507700d54e8c,2025-09-12,CANCELLED,ORIGINAL
[],002215,2025-06-20,FILLED_FROZEN_PLAN,s6order-4aae94d2d1b9928c776d,s6ps-302e3a382d956a99,s6setup-20e2233bacc25d90b400,2025-06-17,FILLED,BOX
[],002281,2024-11-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-e453ac69c0ea3c634bd1,s6ps-302e3a382d956a99,s6setup-e1af045107ab081f5b6e,2024-11-19,CANCELLED,BOX
[],002281,2024-11-26,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f6d41e00911444e2f016,s6ps-302e3a382d956a99,s6setup-245f99defd9d51049930,2024-11-21,CANCELLED,BOX
[],002317,2025-07-04,FILLED_FROZEN_PLAN,s6order-36daf90ae60cf53f317b,s6ps-302e3a382d956a99,s6setup-7cf3aadef71694a02d4f,2025-07-01,FILLED,ORIGINAL
[],002317,2025-08-28,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-6139365139df7717a1f6,s6ps-302e3a382d956a99,s6setup-2f5966cf9ce30dd20437,2025-08-25,CANCELLED,ORIGINAL
[],002353,2025-12-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-87cd2df550186cc14396,s6ps-302e3a382d956a99,s6setup-8c89163300bc48ea7bb0,2025-12-30,CANCELLED,ORIGINAL
[],002378,2025-09-17,FILLED_FROZEN_PLAN,s6order-5d214887bb7c37614d4d,s6ps-302e3a382d956a99,s6setup-e2515f2775c8754d2421,2025-09-12,FILLED,ORIGINAL
[],002402,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5d791c53fc4b2903561b,s6ps-302e3a382d956a99,s6setup-447f05a2400ce6a8ad6b,2025-09-11,CANCELLED,ORIGINAL
[],002402,2025-09-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f8d3a2186f6ce2fd3b0e,s6ps-302e3a382d956a99,s6setup-7a35fbe30b6d0a0780fc,2025-09-15,CANCELLED,ORIGINAL
[],002414,2025-03-21,FILLED_FROZEN_PLAN,s6order-b55e06dd344b8f00d7d7,s6ps-302e3a382d956a99,s6setup-7d36dc8c30d797baef44,2025-03-18,FILLED,ORIGINAL
[],002414,2025-03-24,FILLED_FROZEN_PLAN,s6order-ed90f6eae6dcb031bf6e,s6ps-302e3a382d956a99,s6setup-55801ea87be00e1031d2,2025-03-19,FILLED,BOTH
[],002422,2025-04-24,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4ca29c91d019a3c13f52,s6ps-302e3a382d956a99,s6setup-66b94f4616fa6ea3f91b,2025-04-21,CANCELLED,BOX
[],002428,2025-09-15,FILLED_FROZEN_PLAN,s6order-d6cab4b9aae2fe79d5ea,s6ps-302e3a382d956a99,s6setup-dc2887ba620b0c0442bf,2025-09-10,FILLED,BOX
[],002436,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-efa1863242ff980512c2,s6ps-302e3a382d956a99,s6setup-9184b86d837f642a3fcd,2025-10-09,CANCELLED,BOX
[],002437,2025-08-20,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b47282811aabf70d12b9,s6ps-302e3a382d956a99,s6setup-5cd362618eef230808f9,2025-08-15,CANCELLED,BOTH
[],002460,2025-10-30,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-9a2b86ab25f5976f38e9,s6ps-302e3a382d956a99,s6setup-fc2b601a741cdb0f5198,2025-10-27,CANCELLED,ORIGINAL
[],002460,2025-10-31,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b00b716d3579fc52bb9a,s6ps-302e3a382d956a99,s6setup-12759454df13e708e003,2025-10-28,CANCELLED,ORIGINAL
[],002463,2024-07-08,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b632fd606c68ab83f928,s6ps-302e3a382d956a99,s6setup-a100668ae0bf578c2456,2024-07-03,CANCELLED,ORIGINAL
[],002463,2024-07-09,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a3fc860066ad9a74bd15,s6ps-302e3a382d956a99,s6setup-a6b9bfb7d90d767907cc,2024-07-04,CANCELLED,ORIGINAL
[],002463,2024-07-10,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-8da52b984650441fd052,s6ps-302e3a382d956a99,s6setup-327ff8dafd7f674c6624,2024-07-05,CANCELLED,ORIGINAL
[],002517,2025-03-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-cc5ec9e55e3b20eec3a6,s6ps-302e3a382d956a99,s6setup-decc06c290baaafbe6eb,2025-03-13,CANCELLED,ORIGINAL
[],002518,2025-03-13,FILLED_FROZEN_PLAN,s6order-af004aa66db10ba6b83a,s6ps-302e3a382d956a99,s6setup-f206f39667a370bf3be5,2025-03-10,FILLED,ORIGINAL
[],002518,2025-03-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f763df3b3032cf4aafa5,s6ps-302e3a382d956a99,s6setup-58aeda02f28fac9886d9,2025-03-11,CANCELLED,ORIGINAL
[],002518,2025-10-21,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-b184d3654a5f9ea79ea7,s6ps-302e3a382d956a99,s6setup-738120e21d1a406dc0b5,2025-10-16,CANCELLED,ORIGINAL
[],002600,2024-11-13,FILLED_FROZEN_PLAN,s6order-a7772ca9ac538bba0357,s6ps-302e3a382d956a99,s6setup-683787f79104f8ee2e19,2024-11-08,FILLED,ORIGINAL
[],002600,2025-09-16,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-d15ece4c1729547e6448,s6ps-302e3a382d956a99,s6setup-c5587c5f55ff4960ddc4,2025-09-11,CANCELLED,ORIGINAL
[],002624,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-73f81c640881cac6c5c3,s6ps-302e3a382d956a99,s6setup-2b606ffabaaa9ff1a22b,2025-09-30,CANCELLED,ORIGINAL
[],002664,2025-09-17,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-527da1c024e60b3a92c0,s6ps-302e3a382d956a99,s6setup-24cdf0717c0aac441538,2025-09-12,CANCELLED,ORIGINAL
[],002716,2025-08-07,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-0062418fd02158cebc9b,s6ps-302e3a382d956a99,s6setup-f3c82aa895561e3aa7ff,2025-08-04,CANCELLED,BOX
[],002736,2025-08-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-fed9fc10bd597e234a78,s6ps-302e3a382d956a99,s6setup-724e38e336024378a96e,2025-08-08,CANCELLED,ORIGINAL
[],002736,2025-08-15,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-ba7dac0d4412262503d4,s6ps-302e3a382d956a99,s6setup-a1382f7b4997a9bbeffb,2025-08-12,CANCELLED,ORIGINAL
[],002916,2025-10-13,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-f954709744e4142a2498,s6ps-302e3a382d956a99,s6setup-7072f9809b8d96a7c643,2025-09-30,CANCELLED,ORIGINAL
[],002941,2025-11-04,FILLED_FROZEN_PLAN,s6order-982b43e8360e1b088e60,s6ps-302e3a382d956a99,s6setup-73d70090197f3069d26a,2025-10-30,FILLED,ORIGINAL
[],002941,2025-11-06,FILLED_FROZEN_PLAN,s6order-71d34b86c85b42f326d8,s6ps-302e3a382d956a99,s6setup-62af70ba5de083ee7e01,2025-11-03,FILLED,BOTH
[],003021,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-a8b2ae755573f2b7630f,s6ps-302e3a382d956a99,s6setup-eca32ec6c0c56d8591fe,2025-10-09,CANCELLED,BOX
[],300007,2025-10-14,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-79a6c6272e46818305b9,s6ps-302e3a382d956a99,s6setup-4f7fa1af5e31b7da1c19,2025-10-09,CANCELLED,BOX
[],300008,2024-11-18,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-31276c2ed1ea29cdd383,s6ps-302e3a382d956a99,s6setup-6690c342fe613eb7b44d,2024-11-13,CANCELLED,ORIGINAL
[],300009,2025-08-26,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-5a7cdd1203d8485f8401,s6ps-302e3a382d956a99,s6setup-e822d252fbe929dbab7c,2025-08-21,CANCELLED,ORIGINAL
[],300035,2025-09-25,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-4a78ec9272ec991906aa,s6ps-302e3a382d956a99,s6setup-05c1b4d829f66812bd4e,2025-09-22,CANCELLED,ORIGINAL
[],300043,2025-07-03,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-830abf5a04ef91b2917e,s6ps-302e3a382d956a99,s6setup-f6a7f5890555cf3a6d76,2025-06-30,CANCELLED,ORIGINAL
[],300046,2024-11-15,FILLED_FROZEN_PLAN,s6order-2213da2d4392a35665cb,s6ps-302e3a382d956a99,s6setup-4ee0f91abc09748a3b6f,2024-11-12,FILLED,ORIGINAL
[],300061,2024-11-14,FILLED_FROZEN_PLAN,s6order-b0579cbce07075b05fbb,s6ps-302e3a382d956a99,s6setup-166d94d3f45b24a04b1b,2024-11-11,FILLED,ORIGINAL
[],300073,2025-10-22,CANCEL_OPEN_ABOVE_BUY_ZONE,s6order-298034e637e31d156aed,s6ps-302e3a382d956a99,s6setup-f26aeeecb60678db0151,2025-10-17,CANCELLED,ORIGINAL
