experiment_id,evaluation_date,code,name,setup_id,candidate_type,entry_timing_state,entry_timing_executable,entry_timing_evidence_count,probability_rr_status,probability_rr_sample_count,probability_rr_target_1_hit_probability,probability_rr_target_2_hit_probability,probability_adjusted_r
S6_ENTRY_E2_PROBABILITY_RR,2024-10-25,601186,中国铁建,s6setup-af11af9996de7f907a8d,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-25,601318,中国平安,s6setup-dd9d59b135b21a91db46,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.392,0.152,0.459398
S6_ENTRY_E2_PROBABILITY_RR,2024-10-25,601336,新华保险,s6setup-ae409aecc4671570a769,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-25,688090,瑞松科技,s6setup-f5b842b9eed62e75172e,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-28,002371,北方华创,s6setup-f52b8d8051a025bd2150,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-28,300293,蓝英装备,s6setup-9bd84923404891e10b11,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-28,300709,精研科技,s6setup-5b2041e9a58ee0c21425,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-28,300750,宁德时代,s6setup-9e65aa9fcaf21c87e545,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.248,0.16,0.083074
S6_ENTRY_E2_PROBABILITY_RR,2024-10-28,601186,中国铁建,s6setup-af11af9996de7f907a8d,KEY_CANDIDATE,SUPPORT_FORMING,False,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-28,601318,中国平安,s6setup-98c0b474d9979a45cc3c,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-28,688658,悦康药业,s6setup-1597925ea0841ae92584,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-29,300293,蓝英装备,s6setup-2f57feeea609bcb0e16b,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-29,300433,蓝思科技,s6setup-ce55436529fac87c0148,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-29,300709,精研科技,s6setup-1a47687228730efc7c66,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-29,601336,新华保险,s6setup-96f5e92fb6957b29f889,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.392,0.208,0.182098
S6_ENTRY_E2_PROBABILITY_RR,2024-10-29,688658,悦康药业,s6setup-1597925ea0841ae92584,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-30,300293,蓝英装备,s6setup-2f57feeea609bcb0e16b,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-30,300310,宜通世纪,s6setup-bad2851bb68ffb07f8d7,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-30,300433,蓝思科技,s6setup-ce55436529fac87c0148,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-30,688658,悦康药业,s6setup-1597925ea0841ae92584,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-31,000768,中航西飞,s6setup-bd4b5f1a5e26f455d992,KEY_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-31,300139,晓程科技,s6setup-03ac53b95d0ed4d67393,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.544,0.168,0.618102
S6_ENTRY_E2_PROBABILITY_RR,2024-10-31,300293,蓝英装备,s6setup-2f57feeea609bcb0e16b,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-31,300433,蓝思科技,s6setup-ce55436529fac87c0148,KEY_CANDIDATE,INVALID,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-31,300469,信息发展,s6setup-972ecff6bc6b3c765fc4,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-31,600415,小商品城,s6setup-972b529ace9e37bf0db0,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-10-31,688658,悦康药业,s6setup-ad8817890ee0b72512c3,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-01,300139,晓程科技,s6setup-06fe080981f712a2689e,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-01,300293,蓝英装备,s6setup-2f57feeea609bcb0e16b,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-01,600326,西藏天路,s6setup-f5d42d94a6ae9189bdc1,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-04,300394,天孚通信,s6setup-a0e81f7cbc75b159986b,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-05,300394,天孚通信,s6setup-8ead4a2d70dd6c4cbec2,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-05,603606,东方电缆,s6setup-39fd8e4c4023e6fc31b9,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-06,002130,沃尔核材,s6setup-b3bfe3b0c2577df77662,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-06,603893,瑞芯微,s6setup-5b52a644932ad736476a,WATCH_CANDIDATE,WAITING_BREAKOUT,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-07,002130,沃尔核材,s6setup-601520cd7eade1a86625,WATCH_CANDIDATE,SUPPORT_FORMING,False,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-07,603893,瑞芯微,s6setup-5c8f844a5bd2c3275a12,WATCH_CANDIDATE,WAITING_BREAKOUT,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,002130,沃尔核材,s6setup-0ea994a0114ea261040e,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,002600,领益智造,s6setup-683787f79104f8ee2e19,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.564,0.22,0.599561
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,300067,安诺其,s6setup-00fcccb83fb3b2701a5b,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.4,0.24,0.626072
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,300192,科德教育,s6setup-18e91cf1670e563726d6,KEY_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,300303,聚飞光电,s6setup-481bd3cc8486c5ed323e,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.464,0.144,0.444728
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,300394,天孚通信,s6setup-bd38c99a8f41f1f6d00a,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,300397,天和防务,s6setup-5c56c4f571876e4504e9,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.46,0.164,0.409887
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,300563,神宇股份,s6setup-3b141611a0adf956336b,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,600601,方正科技,s6setup-a3a1e64d42ee99d21b57,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.58,0.188,0.475082
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,600990,四创电子,s6setup-bc80c558b01b30a21e16,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,603893,瑞芯微,s6setup-a63db8c9eb7d11d047d3,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.284,0.124,0.142901
S6_ENTRY_E2_PROBABILITY_RR,2024-11-08,688252,天德钰,s6setup-99a79916c8c7e6f3c311,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,002130,沃尔核材,s6setup-3dc4536bdb7bfa83e949,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,300061,旗天科技,s6setup-da799d9c466c9a1bd1c9,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.596,0.28,0.67784
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,300067,安诺其,s6setup-27e1e1132118e57a2304,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,300284,苏交科,s6setup-c755ba4efb03e1e282b2,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.352,0.184,0.442142
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,300394,天孚通信,s6setup-8ead4a2d70dd6c4cbec2,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,600601,方正科技,s6setup-69badbc1a77b36f76c90,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,600990,四创电子,s6setup-f60a3a82f18a788290ae,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.568,0.244,0.597218
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,603486,科沃斯,s6setup-6898d3a1d4a6f35be2f0,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.412,0.28,0.201893
S6_ENTRY_E2_PROBABILITY_RR,2024-11-11,603893,瑞芯微,s6setup-a63db8c9eb7d11d047d3,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-12,300046,台基股份,s6setup-80d778573b45a6448eaf,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.344,0.152,0.093026
S6_ENTRY_E2_PROBABILITY_RR,2024-11-12,300102,乾照光电,s6setup-5c64756c89da797ce137,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-12,300292,吴通控股,s6setup-01f82f10d02fa98a0dc6,KEY_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-12,300397,天和防务,s6setup-d1889779ea60fdef1231,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-12,603893,瑞芯微,s6setup-a63db8c9eb7d11d047d3,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,300008,天海防务,s6setup-6690c342fe613eb7b44d,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.572,0.184,0.276564
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,300046,台基股份,s6setup-80d778573b45a6448eaf,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.312,0.156,0.060582
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,300085,银之杰,s6setup-e42a370d8980d8402bcb,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,300102,乾照光电,s6setup-5c64756c89da797ce137,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.316,0.208,0.250992
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,300292,吴通控股,s6setup-9c48f58a27fc6f188c7b,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,300424,航新科技,s6setup-be858b46ff0d049233b9,WATCH_CANDIDATE,SUPPORT_FORMING,False,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,300570,太辰光,s6setup-38a6a6d341095f048664,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.308,0.16,0.121177
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,301091,深城交,s6setup-1fdb4e96ccfdd131bd2a,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-13,603893,瑞芯微,s6setup-a63db8c9eb7d11d047d3,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.432,0.152,0.266686
S6_ENTRY_E2_PROBABILITY_RR,2024-11-14,000829,天音控股,s6setup-085cfe806f3931768d77,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.536,0.172,0.623547
S6_ENTRY_E2_PROBABILITY_RR,2024-11-14,300256,星星科技,s6setup-f5234fdcb28fc48d4666,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-14,600843,上工申贝,s6setup-85db4a2ab7750e044af3,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-15,000829,天音控股,s6setup-085cfe806f3931768d77,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.612,0.208,0.600701
S6_ENTRY_E2_PROBABILITY_RR,2024-11-15,300256,星星科技,s6setup-f5234fdcb28fc48d4666,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-15,300322,硕贝德,s6setup-3e5c7024c90b1574be62,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-15,300776,帝尔激光,s6setup-c76fc897bc2b7cd6f146,KEY_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-18,002281,光迅科技,s6setup-b8d2a449d0045b5a5ce1,WATCH_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-18,300776,帝尔激光,s6setup-8c07e4dcf09a7e8c17bc,KEY_CANDIDATE,SUPPORT_FORMING,False,2,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-19,002273,水晶光电,s6setup-5be11763ef3d6bd00c66,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-19,002281,光迅科技,s6setup-b8d2a449d0045b5a5ce1,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-19,300059,东方财富,s6setup-f33f2ffc7cab91125159,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-19,600879,航天电子,s6setup-9543c99369764b5ccdd8,WATCH_CANDIDATE,SUPPORT_FORMING,False,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-19,603920,世运电路,s6setup-d587b9f81f181660d2f5,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-20,002273,水晶光电,s6setup-5be11763ef3d6bd00c66,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-20,002281,光迅科技,s6setup-e1af045107ab081f5b6e,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-20,300059,东方财富,s6setup-f33f2ffc7cab91125159,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-20,603920,世运电路,s6setup-d587b9f81f181660d2f5,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-20,688015,交控科技,s6setup-379b47d4a8f9a2b84d9b,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-20,688256,寒武纪,s6setup-8a4e7f4aa3a11b6e31f8,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-21,002273,水晶光电,s6setup-52ee156bbd13078c93bf,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-21,002281,光迅科技,s6setup-245f99defd9d51049930,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-21,603920,世运电路,s6setup-d587b9f81f181660d2f5,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-21,688015,交控科技,s6setup-379b47d4a8f9a2b84d9b,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-22,300857,协创数据,s6setup-42f12e312df88455db31,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.452,0.26,0.594326
S6_ENTRY_E2_PROBABILITY_RR,2024-11-22,603099,长白山,s6setup-f5596be19bb7272c4656,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.532,0.316,0.960564
S6_ENTRY_E2_PROBABILITY_RR,2024-11-25,002979,雷赛智能,s6setup-313394d2517122d09fe9,KEY_CANDIDATE,SUPPORT_FORMING,False,4,RELIABLE,250,0.404,0.236,0.802762
S6_ENTRY_E2_PROBABILITY_RR,2024-11-25,600010,包钢股份,s6setup-dbea198c47162c06a439,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.344,0.172,0.243594
S6_ENTRY_E2_PROBABILITY_RR,2024-11-25,603099,长白山,s6setup-7b16baa68ddbd2d18b34,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,5,RELIABLE,250,0.652,0.316,1.140405
S6_ENTRY_E2_PROBABILITY_RR,2024-11-25,688418,震有科技,s6setup-c900465decb008272a75,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-26,603099,长白山,s6setup-7b16baa68ddbd2d18b34,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-11-26,688418,震有科技,s6setup-76ad98e4224f639a066d,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-02,688027,国盾量子,s6setup-cc6c31f79103fda91a9f,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-02,688116,天奈科技,s6setup-ae1919e95f7b3d37f2ad,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-03,688027,国盾量子,s6setup-cc6c31f79103fda91a9f,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-03,688299,长阳科技,s6setup-43afa70145b72df89eb9,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-04,300622,博士眼镜,s6setup-0016297a5a560bad3b35,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-04,688116,天奈科技,s6setup-ae1919e95f7b3d37f2ad,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.476,0.164,0.536223
S6_ENTRY_E2_PROBABILITY_RR,2024-12-04,688299,长阳科技,s6setup-43afa70145b72df89eb9,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-05,002241,歌尔股份,s6setup-c8f06de1d14a601c92f2,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-05,300622,博士眼镜,s6setup-0016297a5a560bad3b35,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,5,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-05,688027,国盾量子,s6setup-cc6c31f79103fda91a9f,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-06,300131,英唐智控,s6setup-8d7f3cd60a44c38e966c,WATCH_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-06,688047,龙芯中科,s6setup-14e014135a88f7a17339,WATCH_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-09,002245,蔚蓝锂芯,s6setup-7cfb7c6ade0dd98f80b1,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.276,0.168,0.3448
S6_ENTRY_E2_PROBABILITY_RR,2024-12-09,600104,上汽集团,s6setup-16907d8b1e8abc6aa0b4,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-10,002245,蔚蓝锂芯,s6setup-bb09aca5ea8ef855f0f4,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-11,002194,武汉凡谷,s6setup-3612f5ac72a5762c6014,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,3,RELIABLE,250,0.212,0.176,0.11653
S6_ENTRY_E2_PROBABILITY_RR,2024-12-11,600776,东方通信,s6setup-2d0fcc865c125bc42520,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
S6_ENTRY_E2_PROBABILITY_RR,2024-12-11,601360,三六零,s6setup-6271e09715fb99b07d7c,KEY_CANDIDATE,SUPPORT_CONFIRMED,True,4,RELIABLE,250,0.344,0.188,0.50159
S6_ENTRY_E2_PROBABILITY_RR,2024-12-12,600776,东方通信,s6setup-2d0fcc865c125bc42520,KEY_CANDIDATE,NOT_APPLICABLE,False,0,NOT_EVALUATED,0,0.0,0.0,0.0
